"produto_id","fabrica_id","referencia_anonima","linha_id","familia_id","linha_descricao","familia_descricao"
2179020,158,"REF-f81434512bc7c922e371df23905eaade",933,5370,"REFRIGERADOR","REFRIGERADOR"
2179021,158,"REF-7ff0e7ee54697f9363d408c5380e1661",933,5370,"REFRIGERADOR","REFRIGERADOR"
2179022,158,"REF-0bae3932b5bfd70b8e7a9666a6a781c6",933,5370,"REFRIGERADOR","REFRIGERADOR"
2179041,158,"REF-6f4a925f07b82d92ada416903a9b26bf",933,5370,"REFRIGERADOR","REFRIGERADOR"
2180499,158,"REF-7f28df7772abaaeaf034fd571753e04a",933,5370,"REFRIGERADOR","REFRIGERADOR"
2181133,158,"REF-f9a27f3a34e69522cba0c9f97d37fc50",933,5370,"REFRIGERADOR","REFRIGERADOR"
2181134,158,"REF-7192ec3c9015ade08b4bf420968ab35b",933,5370,"REFRIGERADOR","REFRIGERADOR"
2181200,158,"REF-b0aa68bc187b5e18638b296a9d9548b6",933,5370,"REFRIGERADOR","REFRIGERADOR"
2181203,158,"REF-3281e38b7b546c4ca4f3000394942026",933,5370,"REFRIGERADOR","REFRIGERADOR"
2181374,158,"REF-e2e5c7e0aa87cd19db0de7c6241951dc",933,5370,"REFRIGERADOR","REFRIGERADOR"
2181375,158,"REF-ec0fa9659ac3d2fa876510e04795f21e",933,5370,"REFRIGERADOR","REFRIGERADOR"
2181376,158,"REF-6a1d6d8acc9fbb7c2ba8bff5da8570eb",933,5370,"REFRIGERADOR","REFRIGERADOR"
2181531,158,"REF-69aeba515babc047ad5faee8b9948af6",933,5370,"REFRIGERADOR","REFRIGERADOR"
2181554,158,"REF-aca0d72f20a70648ecddb3955626581e",933,5370,"REFRIGERADOR","REFRIGERADOR"
2181590,158,"REF-f7ca5e4e7248631804e0cb2b32fdacf4",933,5370,"REFRIGERADOR","REFRIGERADOR"
2181631,158,"REF-5061245a78cd2ce42dc21d846140b360",933,5370,"REFRIGERADOR","REFRIGERADOR"
2181632,158,"REF-6b67f09ca14ddf5bfb7ea2fecfb52dbd",933,5370,"REFRIGERADOR","REFRIGERADOR"
2181633,158,"REF-c37cf0fe290b0c3aeac4afb9afef7e71",933,5370,"REFRIGERADOR","REFRIGERADOR"
2181634,158,"REF-b33b5e149e1cd108fffe686acc21da06",933,5370,"REFRIGERADOR","REFRIGERADOR"
2181635,158,"REF-23403e7246ce560d00bbfe8b1bbed991",933,5370,"REFRIGERADOR","REFRIGERADOR"
2181707,158,"REF-69ecf921451f7b1866de1fb632771207",933,5370,"REFRIGERADOR","REFRIGERADOR"
2181708,158,"REF-dcca265e20e7ff3bf2701e1a90380b5b",933,5370,"REFRIGERADOR","REFRIGERADOR"
2181709,158,"REF-00f6629f4afc97b7b09c88277eae840a",933,5370,"REFRIGERADOR","REFRIGERADOR"
2181710,158,"REF-955215e57769d99dd06d3c3c2eadb70e",933,5370,"REFRIGERADOR","REFRIGERADOR"
2181711,158,"REF-ce2053e961631c469b1b37e0059e3308",933,5370,"REFRIGERADOR","REFRIGERADOR"
2181712,158,"REF-68290b95c234a0b73b47cead591e1022",933,5370,"REFRIGERADOR","REFRIGERADOR"
2181713,158,"REF-1aa67eb02e02aef1ad5b6bf9ee832bfd",933,5370,"REFRIGERADOR","REFRIGERADOR"
2181714,158,"REF-b977b1ff48d5d165185d6fc8be53db20",933,5370,"REFRIGERADOR","REFRIGERADOR"
2181715,158,"REF-1f80d857c37c86c801747260681cd49d",933,5370,"REFRIGERADOR","REFRIGERADOR"
2182124,158,"REF-fe922027ac5f2541dc39748688bbfb91",933,5370,"REFRIGERADOR","REFRIGERADOR"
2182150,158,"REF-4b9f4c21dcc815b3ec8ed213aa8eadab",933,5370,"REFRIGERADOR","REFRIGERADOR"
2182214,158,"REF-8258a9a9fd5f08c75c89fe80a2893c9d",933,5370,"REFRIGERADOR","REFRIGERADOR"
2182215,158,"REF-acff1c636c5040a6598e7f0bd852331b",933,5370,"REFRIGERADOR","REFRIGERADOR"
2182216,158,"REF-0a9a9972e0bf4eee4f0e49cf53022869",933,5370,"REFRIGERADOR","REFRIGERADOR"
2182217,158,"REF-4086ccdb8c0ee76fa1eaf7125438f65c",933,5370,"REFRIGERADOR","REFRIGERADOR"
2182218,158,"REF-36038fbeb771786e702af9408de53eaa",933,5370,"REFRIGERADOR","REFRIGERADOR"
2182219,158,"REF-8a18dc7bb3c3f3f6cb0666ec2ff74ea1",933,5370,"REFRIGERADOR","REFRIGERADOR"
2182220,158,"REF-af6b4b0d44eed092673b525dc25b3602",933,5370,"REFRIGERADOR","REFRIGERADOR"
2182221,158,"REF-cdc7b7a33abf137f1f5f32ffdd7fe54e",933,5370,"REFRIGERADOR","REFRIGERADOR"
2182222,158,"REF-5fa22738a8e9441247854fe9205e6dc5",933,5370,"REFRIGERADOR","REFRIGERADOR"
2182223,158,"REF-aa7fb7382b1b68d6cbaeb3dc1c32cf4c",933,5370,"REFRIGERADOR","REFRIGERADOR"
2182243,158,"REF-5ab7977ad2a9b35b0991b0315b9d5a6d",933,5370,"REFRIGERADOR","REFRIGERADOR"
2182319,158,"REF-0428b3c9bc35f49bb433a7c56b51dfb9",933,5370,"REFRIGERADOR","REFRIGERADOR"
2182320,158,"REF-8121c625381f660b3d4dbda97e7eae26",933,5370,"REFRIGERADOR","REFRIGERADOR"
2182321,158,"REF-d8be8ec0b92099fad4244b78e3f35a12",933,5370,"REFRIGERADOR","REFRIGERADOR"
2182322,158,"REF-a1d9634157de84c400e9c481bfdc015c",933,5370,"REFRIGERADOR","REFRIGERADOR"
2182323,158,"REF-ababe21bbeec2e34a974af7ae189969a",933,5370,"REFRIGERADOR","REFRIGERADOR"
2182324,158,"REF-3e851fef78b76e7f82dd30dc74e783f2",933,5370,"REFRIGERADOR","REFRIGERADOR"
2182565,158,"REF-2ccc9263b4fb1b441f5c446d83bd52fe",933,5370,"REFRIGERADOR","REFRIGERADOR"
2182566,158,"REF-e0e392aebe9255b51c571a35e96154ee",933,5370,"REFRIGERADOR","REFRIGERADOR"
2182567,158,"REF-ab0a161c2b63af77b2b8079cc2558076",933,5370,"REFRIGERADOR","REFRIGERADOR"
2182568,158,"REF-431c6872107ab484913cbdf3216b83fc",933,5370,"REFRIGERADOR","REFRIGERADOR"
2182636,158,"REF-e08240f19d739b62be4bb0f9639e837b",933,5370,"REFRIGERADOR","REFRIGERADOR"
2182637,158,"REF-e15eadfa1b8a1fd8e0c3ba419189beb8",933,5370,"REFRIGERADOR","REFRIGERADOR"
2182638,158,"REF-a0e19398b8cb0cf5a2a48cf8c67ddd3f",933,5370,"REFRIGERADOR","REFRIGERADOR"
2182769,158,"REF-a585e1604b8f88baf1f1e2091f183855",933,5370,"REFRIGERADOR","REFRIGERADOR"
2182873,158,"REF-0400695150a563ee2ac39a3417e4b1c1",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183079,158,"REF-7b2879e19ccf40db3c603a06d1d7642b",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183080,158,"REF-454cc6065f8585f270793ebe8a7b47ab",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183081,158,"REF-cf8cde0d1f569ac0b217e76bf2e5bb53",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183082,158,"REF-710d5e60add31b5894c84f4377965282",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183083,158,"REF-e18a95dcac95e3402dbec1d309d0d9c6",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183084,158,"REF-a389f84065af0281bee8ac5be9aac6ff",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183085,158,"REF-e951a8ad81bba3c145d99fc9290e463b",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183086,158,"REF-47a2facbb9203953529350282f222764",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183087,158,"REF-1183f620fd395de222da40e39edbf357",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183088,158,"REF-42c6e89d534279bcecea45cbfed158d4",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183189,158,"REF-ba803cf851079dde262f1c1a3769a814",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183190,158,"REF-d054eb18d3b95150cfc66b1310279d5d",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183191,158,"REF-61703a9474a1106a781ea3ea1459d11f",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183192,158,"REF-eae3a797b1d691bf06d7c61539f348b8",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183193,158,"REF-8bce66cfea2831fb4a379d3daf7dd1ff",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183194,158,"REF-dfc54b8ca5a597c9d5b2cabf649656d8",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183195,158,"REF-0a9a5ee7221b1f2de54546c3793c6eca",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183339,158,"REF-a7915dc73fdb2dcc03ef42c4a38e539e",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183340,158,"REF-b85a105de1b905ee4f066639afe61196",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183341,158,"REF-dcbc6df56b179894a7902b6bb9191a32",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183342,158,"REF-72a67a92804035497c79c3dbcfe4582a",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183343,158,"REF-5f65e0c306a414998cee9d2de4b3df19",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183344,158,"REF-429866e9efb17bcc83d21d3171fca4f8",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183345,158,"REF-4d940a0aed18149fc52a371decbcea7e",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183346,158,"REF-05492c40dc9b6d43828945ce1274dc80",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183347,158,"REF-c17867282108a2dc0db2d9388db8685f",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183358,158,"REF-548dac7a59c7b9ee85a671d3a54f50f9",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183359,158,"REF-51c4a4bf69a607ea88ab233c1da9aafd",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183360,158,"REF-b387c057288bc9a40c54ccd18ec3d5db",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183435,158,"REF-ba7bdebfb36ed46bbcf5c72e16ea05e0",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183436,158,"REF-f7f194b018e1eb28d2582ec9fe776100",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183437,158,"REF-db3c143c950c0126f6801339b233f2fd",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183438,158,"REF-540eeeebeae369086b48417cc1b72fde",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183439,158,"REF-326ff0ea2c4dfc1adee4a2bb9aa9c936",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183440,158,"REF-c804301befde8504ff540b8e4b788d5a",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183441,158,"REF-033183e7ad29b4abe2ac61303e8a7ece",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183442,158,"REF-0c4e3d9bcaa8555c912acc0d9ddb21f2",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183443,158,"REF-3472f0238f1bb29d9604d4f118030aa5",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183524,158,"REF-bd059955c445b25b997b06cf89e19eb0",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183532,158,"REF-d797899713efabf1987332b622aebbd5",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183942,158,"REF-227dfec7b6a4d6681e4ef014bfa18d79",933,5370,"REFRIGERADOR","REFRIGERADOR"
2183943,158,"REF-ad60f7a3ee3b3dcf77e19cf4451bc7d9",933,5370,"REFRIGERADOR","REFRIGERADOR"
2184120,158,"REF-62fd8a817baeedb4fc3c00cb470eec70",933,5370,"REFRIGERADOR","REFRIGERADOR"
2184323,158,"REF-4821ce32d6cc62be7338810bc45d49e3",933,5370,"REFRIGERADOR","REFRIGERADOR"
2184358,158,"REF-83195e061258d559f52c2abe74f75a62",933,5370,"REFRIGERADOR","REFRIGERADOR"
2184359,158,"REF-3ed1d718962f5fc7695df79ad4fbc332",933,5370,"REFRIGERADOR","REFRIGERADOR"
2184462,158,"REF-dac84135b556ae31b482e25a052d9e87",933,5370,"REFRIGERADOR","REFRIGERADOR"
2184463,158,"REF-38ed30429a50ec5dba05a21f5cafe0a2",933,5370,"REFRIGERADOR","REFRIGERADOR"
2184464,158,"REF-c2e48ef6fc0a88f06116641dca44241d",933,5370,"REFRIGERADOR","REFRIGERADOR"
2184465,158,"REF-451e098964ab2721d4f71c52b3f1260e",933,5370,"REFRIGERADOR","REFRIGERADOR"
2184466,158,"REF-94104dd27badddeae4c1c5c36af8f3b8",933,5370,"REFRIGERADOR","REFRIGERADOR"
2184467,158,"REF-b38b73406eb26212f19f429e1ecf024a",933,5370,"REFRIGERADOR","REFRIGERADOR"
2184468,158,"REF-82154162660c0201c9abea44edc8d7bf",933,5370,"REFRIGERADOR","REFRIGERADOR"
2184469,158,"REF-6b61fde36dc1a62917be7e474327bb2e",933,5370,"REFRIGERADOR","REFRIGERADOR"
2184470,158,"REF-8723c2fc02f5148ee102e0142152f353",933,5370,"REFRIGERADOR","REFRIGERADOR"
2184471,158,"REF-d8625b744e6690ef4055b75b100c9fad",933,5370,"REFRIGERADOR","REFRIGERADOR"
2184472,158,"REF-15fc17b61e383786c7c55de06d45cd30",933,5370,"REFRIGERADOR","REFRIGERADOR"
2184473,158,"REF-36afa39354b7ae3b2686273f46cff07f",933,5370,"REFRIGERADOR","REFRIGERADOR"
2184474,158,"REF-a4f22d79b41b8ed115fc3ffdb09fc5b3",933,5370,"REFRIGERADOR","REFRIGERADOR"
2184475,158,"REF-e400749dd6ed3430388725485cdd6aa2",933,5370,"REFRIGERADOR","REFRIGERADOR"
2184476,158,"REF-2e7c92e095b2af4a60a04a25a4544890",933,5370,"REFRIGERADOR","REFRIGERADOR"
2184477,158,"REF-fbb2955d326f5d6d7479485ff8407ce5",933,5370,"REFRIGERADOR","REFRIGERADOR"
2189468,158,"REF-a8bee1047ac214efb7249e0b074a9a5d",933,5370,"REFRIGERADOR","REFRIGERADOR"
2189586,158,"REF-0a5f13ed05c2c0121ea1483eab3da0bf",933,5370,"REFRIGERADOR","REFRIGERADOR"
2189688,158,"REF-4a9d9fb193811cd1d55a62fab5e1ba04",933,5370,"REFRIGERADOR","REFRIGERADOR"
2189689,158,"REF-4fed5e8e5b624cc57c3dc4968c9ec1fa",933,5370,"REFRIGERADOR","REFRIGERADOR"
2190720,158,"REF-7716993ba03f762dd16a5ac8e0cd36d0",933,5370,"REFRIGERADOR","REFRIGERADOR"
2190801,158,"REF-5bdbec95eb1e6504ba6ec15644b67963",933,5370,"REFRIGERADOR","REFRIGERADOR"
2190806,158,"REF-2edc9c2639047ddd8ff6bb84fa75549a",933,5370,"REFRIGERADOR","REFRIGERADOR"
2191094,158,"REF-1f4364db57b34a272ce183e09beceb2b",933,5370,"REFRIGERADOR","REFRIGERADOR"
2191095,158,"REF-34b50391c0247c9edf4b7e200ad6ebbc",933,5370,"REFRIGERADOR","REFRIGERADOR"
2191096,158,"REF-fb7c1fd87442e8df21d07e8a71a5958a",933,5370,"REFRIGERADOR","REFRIGERADOR"
2191097,158,"REF-1f7f3bba1b5afd1b91796359a8a9d185",933,5370,"REFRIGERADOR","REFRIGERADOR"
2191101,158,"REF-838d09f21c0afae7f4ef920068da420b",933,5370,"REFRIGERADOR","REFRIGERADOR"
2191102,158,"REF-bef1154190aa4400022b700cbf0831a7",933,5370,"REFRIGERADOR","REFRIGERADOR"
2191103,158,"REF-cb9186d132c2fa97f6d8917c87c3d5e2",933,5370,"REFRIGERADOR","REFRIGERADOR"
2191104,158,"REF-c5208ca091c03874566335d1df248423",933,5370,"REFRIGERADOR","REFRIGERADOR"
2191105,158,"REF-4053d38da093356540159b704c338aab",933,5370,"REFRIGERADOR","REFRIGERADOR"
2191108,158,"REF-7a389584d4c585414dfdf3dba736b331",933,5370,"REFRIGERADOR","REFRIGERADOR"
2191109,158,"REF-c13f1095473bf9b5b92c334e70db954b",933,5370,"REFRIGERADOR","REFRIGERADOR"
2193572,158,"REF-ec713a1d6d0a4983635d969b8afee882",933,5370,"REFRIGERADOR","REFRIGERADOR"
2193658,158,"REF-c47d04dcfc82abdb06d4d4ba6190f7e1",933,5370,"REFRIGERADOR","REFRIGERADOR"
2193659,158,"REF-b773334e1b1e60b81e39e3f75ad4a48b",933,5370,"REFRIGERADOR","REFRIGERADOR"
2193660,158,"REF-b58a14e0a8206ae255afbd0dbc68442d",933,5370,"REFRIGERADOR","REFRIGERADOR"
2193661,158,"REF-ab9b8170d6406fb639257f234a4e76a0",933,5370,"REFRIGERADOR","REFRIGERADOR"
2198542,158,"REF-33176d0eafd93afedc01de9ab9bf0c08",933,5370,"REFRIGERADOR","REFRIGERADOR"
2198543,158,"REF-2d2e0e1c3c5c4e0a7ba31fd092e3f1a9",933,5370,"REFRIGERADOR","REFRIGERADOR"
2198544,158,"REF-977083f59d2e8fef5ac2368dcc05ab4d",933,5370,"REFRIGERADOR","REFRIGERADOR"
2198571,158,"REF-bfb2583dc7cf61eb4b411fa44828d080",933,5370,"REFRIGERADOR","REFRIGERADOR"
2198572,158,"REF-a1db3ca40ec04d25ad96c946bf18ffe4",933,5370,"REFRIGERADOR","REFRIGERADOR"
2201601,158,"REF-94d68ddd64c05f0c8be6fc49d33b1822",933,5370,"REFRIGERADOR","REFRIGERADOR"
2201734,158,"REF-13b68ba7b0331d2760bbd7e794af2f12",933,5370,"REFRIGERADOR","REFRIGERADOR"
2201853,158,"REF-e9a57f7b5a8c863046ebcfba061e9957",933,5370,"REFRIGERADOR","REFRIGERADOR"
2203203,158,"REF-7ac53c14d597804f8779169e5467239f",933,5370,"REFRIGERADOR","REFRIGERADOR"
2203204,158,"REF-5d1731d26ba10191aa99adaa703f130f",933,5370,"REFRIGERADOR","REFRIGERADOR"
2203205,158,"REF-097e7f672e4f74703bfcb6da0a52f408",933,5370,"REFRIGERADOR","REFRIGERADOR"
2203758,158,"REF-a2c7361ce61ee4124bc707c3e41af035",933,5370,"REFRIGERADOR","REFRIGERADOR"
2203970,158,"REF-e1b2284cd0b21d934c66c7fcd03ba352",933,5370,"REFRIGERADOR","REFRIGERADOR"
2203971,158,"REF-e1fd46e820c5a45a285f85c6fd2c2b1a",933,5370,"REFRIGERADOR","REFRIGERADOR"
2203990,158,"REF-fcee6b02c4b2a2819a88e16112973f21",933,5370,"REFRIGERADOR","REFRIGERADOR"
2203991,158,"REF-826bc28534718d84180e6aea03889f0a",933,5370,"REFRIGERADOR","REFRIGERADOR"
2203992,158,"REF-f24e39860c442ddf9beda02243080d42",933,5370,"REFRIGERADOR","REFRIGERADOR"
2203993,158,"REF-d50aa92c6931bc099ed9c856052583d0",933,5370,"REFRIGERADOR","REFRIGERADOR"
2204712,158,"REF-2e98f549d4cd5829d821290abda6c93b",933,5370,"REFRIGERADOR","REFRIGERADOR"
2205133,158,"REF-be8c0768434c4f47a5130fe8a99371dc",933,5370,"REFRIGERADOR","REFRIGERADOR"
2205134,158,"REF-a27ff55a32601b883f0e09324fd1a236",933,5370,"REFRIGERADOR","REFRIGERADOR"
2205135,158,"REF-3694f23b803477c77d7ca2870cadd8ab",933,5370,"REFRIGERADOR","REFRIGERADOR"
2205136,158,"REF-c6e785d36cdfa7cd3d1bd7ddaf3459e1",933,5370,"REFRIGERADOR","REFRIGERADOR"
2206164,158,"REF-61bd4e263a3e9481dadc53e08a7ffa23",933,5370,"REFRIGERADOR","REFRIGERADOR"
2206165,158,"REF-1534da8b10235d7b93cf09266e84456d",933,5370,"REFRIGERADOR","REFRIGERADOR"
2206166,158,"REF-bdec7cbd6843a8a825812d9e06296b42",933,5370,"REFRIGERADOR","REFRIGERADOR"
2206167,158,"REF-f97089fb48c585f185077fc6d32625a7",933,5370,"REFRIGERADOR","REFRIGERADOR"
2206281,158,"REF-93f9c28578943e95230c2e1617ca80b7",933,5370,"REFRIGERADOR","REFRIGERADOR"
2206327,158,"REF-550f2f8fb238d3741fcef24aa6efdc98",933,5370,"REFRIGERADOR","REFRIGERADOR"
2206328,158,"REF-1e99eff3aacc9a2ae4dfe3ce113a9277",933,5370,"REFRIGERADOR","REFRIGERADOR"
2206329,158,"REF-8da78c2c2d28693bd76238bca7f232eb",933,5370,"REFRIGERADOR","REFRIGERADOR"
2206330,158,"REF-cb2d9479ebc81cba3b994e57812f23af",933,5370,"REFRIGERADOR","REFRIGERADOR"
2206331,158,"REF-96882ed1286acdb8c2d173d436f19545",933,5370,"REFRIGERADOR","REFRIGERADOR"
2206332,158,"REF-ce5f546f6733777d8df960b4dc03aac0",933,5370,"REFRIGERADOR","REFRIGERADOR"
2206333,158,"REF-93020ca355290c4f46fa551fe5ec76a0",933,5370,"REFRIGERADOR","REFRIGERADOR"
2206352,158,"REF-7f6cc6a186ea48c7b1136479ae8ee3b6",933,5370,"REFRIGERADOR","REFRIGERADOR"
2206878,158,"REF-50922d2af243fae44df65727cd684fc3",933,5370,"REFRIGERADOR","REFRIGERADOR"
2206879,158,"REF-ec9f3841c4efad48654c43831cdbaaf9",933,5370,"REFRIGERADOR","REFRIGERADOR"
2206880,158,"REF-f95c51af8365e660f0a1820126b0f256",933,5370,"REFRIGERADOR","REFRIGERADOR"
2206881,158,"REF-32bdb4eb779611e48bc5bdbff06e3c4a",933,5370,"REFRIGERADOR","REFRIGERADOR"
2206882,158,"REF-a07a9659cf4bec035bfaef4104125eba",933,5370,"REFRIGERADOR","REFRIGERADOR"
2206883,158,"REF-32bc7f198791f9b3a1dc0a211a37e22d",933,5370,"REFRIGERADOR","REFRIGERADOR"
2206884,158,"REF-0f00026c8ea856b211c8a2a3f22a6596",933,5370,"REFRIGERADOR","REFRIGERADOR"
2207496,158,"REF-c2c46e06aaf05af486c5ff61d8c35243",933,5370,"REFRIGERADOR","REFRIGERADOR"
2207497,158,"REF-cf6aa483da77ba356ac536aeefff22f2",933,5370,"REFRIGERADOR","REFRIGERADOR"
2207498,158,"REF-a5b7bad4ae3546f25e6b7c450dc8a6c6",933,5370,"REFRIGERADOR","REFRIGERADOR"
2207499,158,"REF-33562e2611ca2b3109306014cc7ee371",933,5370,"REFRIGERADOR","REFRIGERADOR"
2208778,158,"REF-c755a214fc91295193b42ce085b5fd69",933,5370,"REFRIGERADOR","REFRIGERADOR"
2208779,158,"REF-b42f129dca2523f86607df2c8748f688",933,5370,"REFRIGERADOR","REFRIGERADOR"
2208780,158,"REF-67f50a5027d2a28d947523d962d4d058",933,5370,"REFRIGERADOR","REFRIGERADOR"
2208792,158,"REF-9606d7e0c8515e5d81ba10b74661d989",933,5370,"REFRIGERADOR","REFRIGERADOR"
2212541,158,"REF-13b844c10a5d716c6ddbccad249e4567",933,5370,"REFRIGERADOR","REFRIGERADOR"
2212542,158,"REF-4b3726716537de18ead4207c6bdef806",933,5370,"REFRIGERADOR","REFRIGERADOR"
2212543,158,"REF-f4cd25e7c2aa01644646e83cdd3f3a2e",933,5370,"REFRIGERADOR","REFRIGERADOR"
2212544,158,"REF-e69acf4cd0a7d486c70c6b6768b72903",933,5370,"REFRIGERADOR","REFRIGERADOR"
2212545,158,"REF-759dab9416b8c4aec9e135c0780a0c47",933,5370,"REFRIGERADOR","REFRIGERADOR"
2212546,158,"REF-9463851066e0aba0816b4d8e7b708c3c",933,5370,"REFRIGERADOR","REFRIGERADOR"
2212547,158,"REF-840e0c7e3ed0176e090b2f67b501f367",933,5370,"REFRIGERADOR","REFRIGERADOR"
2212548,158,"REF-4d9eba1c6f409655e39f407a47205dbb",933,5370,"REFRIGERADOR","REFRIGERADOR"
2212549,158,"REF-4767a01b625566c973563e568b1429e1",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213099,158,"REF-70c19327a8e3f5198998d5588272f6d7",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213100,158,"REF-abf3bb9a721ebc89583a15c4f8d7f7bd",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213101,158,"REF-f7edb3a2b07f134c278bb8073f18b4a0",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213102,158,"REF-756c2d566f4ccc141093f7199ea28b6b",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213103,158,"REF-6d689b78c4ca3261a46fcb16a3264b61",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213104,158,"REF-e0545f244be2d63a2acb2edb78db4125",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213105,158,"REF-b3d90f919d05cbc78c2ee3f03b5a92a8",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213186,158,"REF-67f67a288a36c504ee3d50f0240e43d6",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213187,158,"REF-d1ec418592ebf8463d79a9ef7688e951",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213188,158,"REF-d7480770f0d80bd4bd1d8c81f374823b",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213189,158,"REF-028e8f141dc1b6139a22ae942b0d0d8d",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213190,158,"REF-56a5e1e96d50776c5ddfd842268bdde4",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213191,158,"REF-da889eb5f9343284ead67e4bb14c4b14",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213192,158,"REF-42fb2868c4c3b62644f5e32ae0ce3214",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213193,158,"REF-d1a8394df00700ece98d52c948c6efc6",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213194,158,"REF-6c38165072a04b733a6be6bcd19d387d",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213517,158,"REF-14d350716008409dfcd526e271b9bfc8",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213518,158,"REF-17d0cd20a0a6fe12144d5cc7134de87a",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213580,158,"REF-05c11c45ee64935fcea2098c516c5f98",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213581,158,"REF-1e1a4b3c482a918bd61ce9aa45376184",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213582,158,"REF-209fa02ee86f4f6525125b44114b9328",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213583,158,"REF-5f7345a5a248c236e2db46ae5372aa10",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213584,158,"REF-b68697af9c1f6eacf6dcecd3c86b4964",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213585,158,"REF-0c3e8b20602d109debf7caac9ef3b405",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213586,158,"REF-c46869128aa4f84179b0073313c795ee",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213587,158,"REF-ebfaa2f1e9c138ff765f5d63d031eee7",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213588,158,"REF-15790315df8b58107493abb447db124f",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213589,158,"REF-7a8172c1eb6c0fb5122474076f1d1a67",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213604,158,"REF-60282033f3fdf0ea2cc798084a803cdc",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213605,158,"REF-ab3e460b303df90fe182021fb0b24234",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213606,158,"REF-f8c1fedfb9fdf8f4d0f858350892afb7",933,5370,"REFRIGERADOR","REFRIGERADOR"
2213607,158,"REF-f913b97768cc1233f8cdfdf702ddef91",933,5370,"REFRIGERADOR","REFRIGERADOR"
